"date","amount","category","currency","company","source"
"2021-10-29","323.57","Close Price","USD","META.US","stooq.com"
"2021-11-01","329.98","Close Price","USD","META.US","stooq.com"
"2021-11-01","165.906","Close Price","USD","AMZN.US","stooq.com"
"2021-11-01","143.774","Close Price","USD","GOOG.US","stooq.com"
"2021-11-01","145.682","Close Price","USD","AAPL.US","stooq.com"
"2021-11-01","320.458","Close Price","USD","MSFT.US","stooq.com"
"2021-11-02","145.863","Close Price","USD","GOOG.US","stooq.com"
"2021-11-02","165.638","Close Price","USD","AMZN.US","stooq.com"
"2021-11-02","146.723","Close Price","USD","AAPL.US","stooq.com"
"2021-11-02","324.11","Close Price","USD","MSFT.US","stooq.com"
"2021-11-02","328.08","Close Price","USD","META.US","stooq.com"
"2021-11-03","148.168","Close Price","USD","AAPL.US","stooq.com"
"2021-11-03","146.79","Close Price","USD","GOOG.US","stooq.com"
"2021-11-03","324.961","Close Price","USD","MSFT.US","stooq.com"
"2021-11-03","331.62","Close Price","USD","META.US","stooq.com"
"2021-11-03","169.2","Close Price","USD","AMZN.US","stooq.com"
"2021-11-04","327.343","Close Price","USD","MSFT.US","stooq.com"
"2021-11-04","173.85","Close Price","USD","AMZN.US","stooq.com"
"2021-11-04","148.683","Close Price","USD","GOOG.US","stooq.com"
"2021-11-04","335.85","Close Price","USD","META.US","stooq.com"
"2021-11-04","147.644","Close Price","USD","AAPL.US","stooq.com"
"2021-11-05","175.95","Close Price","USD","AMZN.US","stooq.com"
"2021-11-05","341.13","Close Price","USD","META.US","stooq.com"
"2021-11-05","326.972","Close Price","USD","MSFT.US","stooq.com"
"2021-11-05","148.177","Close Price","USD","AAPL.US","stooq.com"
"2021-11-05","149.241","Close Price","USD","GOOG.US","stooq.com"
"2021-11-08","327.871","Close Price","USD","MSFT.US","stooq.com"
"2021-11-08","149.352","Close Price","USD","GOOG.US","stooq.com"
"2021-11-08","147.35","Close Price","USD","AAPL.US","stooq.com"
"2021-11-08","174.449","Close Price","USD","AMZN.US","stooq.com"
"2021-11-08","338.62","Close Price","USD","META.US","stooq.com"
"2021-11-09","147.713","Close Price","USD","AAPL.US","stooq.com"
"2021-11-09","178.812","Close Price","USD","AMZN.US","stooq.com"
"2021-11-09","335.37","Close Price","USD","META.US","stooq.com"
"2021-11-09","149.248","Close Price","USD","GOOG.US","stooq.com"
"2021-11-09","326.865","Close Price","USD","MSFT.US","stooq.com"
"2021-11-10","144.875","Close Price","USD","AAPL.US","stooq.com"
"2021-11-10","146.626","Close Price","USD","GOOG.US","stooq.com"
"2021-11-10","327.64","Close Price","USD","META.US","stooq.com"
"2021-11-10","321.854","Close Price","USD","MSFT.US","stooq.com"
"2021-11-10","174.103","Close Price","USD","AMZN.US","stooq.com"
"2021-11-11","146.748","Close Price","USD","GOOG.US","stooq.com"
"2021-11-11","323.439","Close Price","USD","MSFT.US","stooq.com"
"2021-11-11","173.625","Close Price","USD","AMZN.US","stooq.com"
"2021-11-11","327.74","Close Price","USD","META.US","stooq.com"
"2021-11-11","144.825","Close Price","USD","AAPL.US","stooq.com"
"2021-11-12","149.646","Close Price","USD","GOOG.US","stooq.com"
"2021-11-12","340.89","Close Price","USD","META.US","stooq.com"
"2021-11-12","327.617","Close Price","USD","MSFT.US","stooq.com"
"2021-11-12","146.91","Close Price","USD","AAPL.US","stooq.com"
"2021-11-12","176.258","Close Price","USD","AMZN.US","stooq.com"
"2021-11-15","326.982","Close Price","USD","MSFT.US","stooq.com"
"2021-11-15","149.388","Close Price","USD","GOOG.US","stooq.com"
"2021-11-15","146.919","Close Price","USD","AAPL.US","stooq.com"
"2021-11-15","347.56","Close Price","USD","META.US","stooq.com"
"2021-11-15","177.284","Close Price","USD","AMZN.US","stooq.com"
"2021-11-16","177.035","Close Price","USD","AMZN.US","stooq.com"
"2021-11-16","149.076","Close Price","USD","GOOG.US","stooq.com"
"2021-11-16","147.902","Close Price","USD","AAPL.US","stooq.com"
"2021-11-16","330.322","Close Price","USD","MSFT.US","stooq.com"
"2021-11-16","342.96","Close Price","USD","META.US","stooq.com"
"2021-11-17","149.062","Close Price","USD","GOOG.US","stooq.com"
"2021-11-17","150.337","Close Price","USD","AAPL.US","stooq.com"
"2021-11-17","330.548","Close Price","USD","MSFT.US","stooq.com"
"2021-11-17","177.45","Close Price","USD","AMZN.US","stooq.com"
"2021-11-17","340.77","Close Price","USD","META.US","stooq.com"
"2021-11-18","154.629","Close Price","USD","AAPL.US","stooq.com"
"2021-11-18","184.803","Close Price","USD","AMZN.US","stooq.com"
"2021-11-18","338.69","Close Price","USD","META.US","stooq.com"
"2021-11-18","150.709","Close Price","USD","GOOG.US","stooq.com"
"2021-11-18","332.646","Close Price","USD","MSFT.US","stooq.com"
"2021-11-19","334.433","Close Price","USD","MSFT.US","stooq.com"
"2021-11-19","345.3","Close Price","USD","META.US","stooq.com"
"2021-11-19","183.829","Close Price","USD","AMZN.US","stooq.com"
"2021-11-19","149.953","Close Price","USD","GOOG.US","stooq.com"
"2021-11-19","157.251","Close Price","USD","AAPL.US","stooq.com"
"2021-11-22","147.079","Close Price","USD","GOOG.US","stooq.com"
"2021-11-22","341.01","Close Price","USD","META.US","stooq.com"
"2021-11-22","178.628","Close Price","USD","AMZN.US","stooq.com"
"2021-11-22","157.712","Close Price","USD","AAPL.US","stooq.com"
"2021-11-22","331.24","Close Price","USD","MSFT.US","stooq.com"
"2021-11-23","337.25","Close Price","USD","META.US","stooq.com"
"2021-11-23","179.002","Close Price","USD","AMZN.US","stooq.com"
"2021-11-23","158.086","Close Price","USD","AAPL.US","stooq.com"
"2021-11-23","329.141","Close Price","USD","MSFT.US","stooq.com"
"2021-11-23","146.757","Close Price","USD","GOOG.US","stooq.com"
"2021-11-24","146.718","Close Price","USD","GOOG.US","stooq.com"
"2021-11-24","179.02","Close Price","USD","AMZN.US","stooq.com"
"2021-11-24","158.607","Close Price","USD","AAPL.US","stooq.com"
"2021-11-24","329.366","Close Price","USD","MSFT.US","stooq.com"
"2021-11-24","341.06","Close Price","USD","META.US","stooq.com"
"2021-11-26","142.806","Close Price","USD","GOOG.US","stooq.com"
"2021-11-26","321.347","Close Price","USD","MSFT.US","stooq.com"
"2021-11-26","153.586","Close Price","USD","AAPL.US","stooq.com"
"2021-11-26","333.12","Close Price","USD","META.US","stooq.com"
"2021-11-26","175.228","Close Price","USD","AMZN.US","stooq.com"
"2021-11-29","156.957","Close Price","USD","AAPL.US","stooq.com"
"2021-11-29","328.124","Close Price","USD","MSFT.US","stooq.com"
"2021-11-29","338.03","Close Price","USD","META.US","stooq.com"
"2021-11-29","178.079","Close Price","USD","AMZN.US","stooq.com"
"2021-11-29","146.114","Close Price","USD","GOOG.US","stooq.com"
"2021-11-30","324.46","Close Price","USD","META.US","stooq.com"
"2021-11-30","142.452","Close Price","USD","GOOG.US","stooq.com"
"2021-11-30","322.235","Close Price","USD","MSFT.US","stooq.com"
"2021-11-30","161.905","Close Price","USD","AAPL.US","stooq.com"
"2021-11-30","175.354","Close Price","USD","AMZN.US","stooq.com"
"2021-12-01","310.6","Close Price","USD","META.US","stooq.com"
"2021-12-01","161.386","Close Price","USD","AAPL.US","stooq.com"
"2021-12-01","321.736","Close Price","USD","MSFT.US","stooq.com"
"2021-12-01","172.186","Close Price","USD","AMZN.US","stooq.com"
"2021-12-01","141.618","Close Price","USD","GOOG.US","stooq.com"
"2021-12-02","171.868","Close Price","USD","AMZN.US","stooq.com"
"2021-12-02","310.39","Close Price","USD","META.US","stooq.com"
"2021-12-02","143.776","Close Price","USD","GOOG.US","stooq.com"
"2021-12-02","160.394","Close Price","USD","AAPL.US","stooq.com"
"2021-12-02","321.161","Close Price","USD","MSFT.US","stooq.com"
"2021-12-03","169.49","Close Price","USD","AMZN.US","stooq.com"
"2021-12-03","306.84","Close Price","USD","META.US","stooq.com"
"2021-12-03","158.509","Close Price","USD","AAPL.US","stooq.com"
"2021-12-03","314.841","Close Price","USD","MSFT.US","stooq.com"
"2021-12-03","142.52","Close Price","USD","GOOG.US","stooq.com"
"2021-12-06","161.925","Close Price","USD","AAPL.US","stooq.com"
"2021-12-06","317.948","Close Price","USD","MSFT.US","stooq.com"
"2021-12-06","143.796","Close Price","USD","GOOG.US","stooq.com"
"2021-12-06","317.87","Close Price","USD","META.US","stooq.com"
"2021-12-06","171.368","Close Price","USD","AMZN.US","stooq.com"
"2021-12-07","176.164","Close Price","USD","AMZN.US","stooq.com"
"2021-12-07","167.662","Close Price","USD","AAPL.US","stooq.com"
"2021-12-07","148.036","Close Price","USD","GOOG.US","stooq.com"
"2021-12-07","326.454","Close Price","USD","MSFT.US","stooq.com"
"2021-12-07","322.81","Close Price","USD","META.US","stooq.com"
"2021-12-08","176.158","Close Price","USD","AMZN.US","stooq.com"
"2021-12-08","330.56","Close Price","USD","META.US","stooq.com"
"2021-12-08","326.503","Close Price","USD","MSFT.US","stooq.com"
"2021-12-08","148.72","Close Price","USD","GOOG.US","stooq.com"
"2021-12-08","171.482","Close Price","USD","AAPL.US","stooq.com"
"2021-12-09","329.82","Close Price","USD","META.US","stooq.com"
"2021-12-09","174.171","Close Price","USD","AMZN.US","stooq.com"
"2021-12-09","148.106","Close Price","USD","GOOG.US","stooq.com"
"2021-12-09","324.678","Close Price","USD","MSFT.US","stooq.com"
"2021-12-09","170.972","Close Price","USD","AAPL.US","stooq.com"
"2021-12-10","148.675","Close Price","USD","GOOG.US","stooq.com"
"2021-12-10","175.764","Close Price","USD","AAPL.US","stooq.com"
"2021-12-10","329.75","Close Price","USD","META.US","stooq.com"
"2021-12-10","333.878","Close Price","USD","MSFT.US","stooq.com"
"2021-12-10","172.212","Close Price","USD","AMZN.US","stooq.com"
"2021-12-13","330.821","Close Price","USD","MSFT.US","stooq.com"
"2021-12-13","169.568","Close Price","USD","AMZN.US","stooq.com"
"2021-12-13","146.704","Close Price","USD","GOOG.US","stooq.com"
"2021-12-13","334.49","Close Price","USD","META.US","stooq.com"
"2021-12-13","172.131","Close Price","USD","AAPL.US","stooq.com"
"2021-12-14","144.97","Close Price","USD","GOOG.US","stooq.com"
"2021-12-14","333.74","Close Price","USD","META.US","stooq.com"
"2021-12-14","320.038","Close Price","USD","MSFT.US","stooq.com"
"2021-12-14","170.745","Close Price","USD","AAPL.US","stooq.com"
"2021-12-14","169.092","Close Price","USD","AMZN.US","stooq.com"
"2021-12-15","341.66","Close Price","USD","META.US","stooq.com"
"2021-12-15","326.191","Close Price","USD","MSFT.US","stooq.com"
"2021-12-15","175.615","Close Price","USD","AAPL.US","stooq.com"
"2021-12-15","173.315","Close Price","USD","AMZN.US","stooq.com"
"2021-12-15","147.368","Close Price","USD","GOOG.US","stooq.com"
"2021-12-16","334.9","Close Price","USD","META.US","stooq.com"
"2021-12-16","168.724","Close Price","USD","AAPL.US","stooq.com"
"2021-12-16","168.871","Close Price","USD","AMZN.US","stooq.com"
"2021-12-16","316.688","Close Price","USD","MSFT.US","stooq.com"
"2021-12-16","144.838","Close Price","USD","GOOG.US","stooq.com"
"2021-12-17","142.803","Close Price","USD","GOOG.US","stooq.com"
"2021-12-17","167.623","Close Price","USD","AAPL.US","stooq.com"
"2021-12-17","315.613","Close Price","USD","MSFT.US","stooq.com"
"2021-12-17","170.017","Close Price","USD","AMZN.US","stooq.com"
"2021-12-17","333.79","Close Price","USD","META.US","stooq.com"
"2021-12-20","311.822","Close Price","USD","MSFT.US","stooq.com"
"2021-12-20","142.402","Close Price","USD","GOOG.US","stooq.com"
"2021-12-20","166.257","Close Price","USD","AAPL.US","stooq.com"
"2021-12-20","325.45","Close Price","USD","META.US","stooq.com"
"2021-12-20","167.079","Close Price","USD","AMZN.US","stooq.com"
"2021-12-21","169.442","Close Price","USD","AAPL.US","stooq.com"
"2021-12-21","170.417","Close Price","USD","AMZN.US","stooq.com"
"2021-12-21","319.011","Close Price","USD","MSFT.US","stooq.com"
"2021-12-21","144.22","Close Price","USD","GOOG.US","stooq.com"
"2021-12-21","334.2","Close Price","USD","META.US","stooq.com"
"2021-12-22","330.45","Close Price","USD","META.US","stooq.com"
"2021-12-22","324.774","Close Price","USD","MSFT.US","stooq.com"
"2021-12-22","172.032","Close Price","USD","AAPL.US","stooq.com"
"2021-12-22","146.949","Close Price","USD","GOOG.US","stooq.com"
"2021-12-22","171.037","Close Price","USD","AMZN.US","stooq.com"
"2021-12-23","335.24","Close Price","USD","META.US","stooq.com"
"2021-12-23","326.231","Close Price","USD","MSFT.US","stooq.com"
"2021-12-23","147.142","Close Price","USD","GOOG.US","stooq.com"
"2021-12-23","172.66","Close Price","USD","AAPL.US","stooq.com"
"2021-12-23","171.068","Close Price","USD","AMZN.US","stooq.com"
"2021-12-27","148.064","Close Price","USD","GOOG.US","stooq.com"
"2021-12-27","169.67","Close Price","USD","AMZN.US","stooq.com"
"2021-12-27","333.79","Close Price","USD","MSFT.US","stooq.com"
"2021-12-27","346.18","Close Price","USD","META.US","stooq.com"
"2021-12-27","176.63","Close Price","USD","AAPL.US","stooq.com"
"2021-12-28","170.661","Close Price","USD","AMZN.US","stooq.com"
"2021-12-28","346.22","Close Price","USD","META.US","stooq.com"
"2021-12-28","175.606","Close Price","USD","AAPL.US","stooq.com"
"2021-12-28","146.448","Close Price","USD","GOOG.US","stooq.com"
"2021-12-28","332.626","Close Price","USD","MSFT.US","stooq.com"
"2021-12-29","169.201","Close Price","USD","AMZN.US","stooq.com"
"2021-12-29","175.694","Close Price","USD","AAPL.US","stooq.com"
"2021-12-29","146.504","Close Price","USD","GOOG.US","stooq.com"
"2021-12-29","333.302","Close Price","USD","MSFT.US","stooq.com"
"2021-12-29","342.94","Close Price","USD","META.US","stooq.com"
"2021-12-30","344.36","Close Price","USD","META.US","stooq.com"
"2021-12-30","174.537","Close Price","USD","AAPL.US","stooq.com"
"2021-12-30","168.644","Close Price","USD","AMZN.US","stooq.com"
"2021-12-30","330.743","Close Price","USD","MSFT.US","stooq.com"
"2021-12-30","146.002","Close Price","USD","GOOG.US","stooq.com"
"2021-12-31","327.822","Close Price","USD","MSFT.US","stooq.com"
"2021-12-31","173.918","Close Price","USD","AAPL.US","stooq.com"
"2021-12-31","166.717","Close Price","USD","AMZN.US","stooq.com"
"2021-12-31","336.35","Close Price","USD","META.US","stooq.com"
"2021-12-31","144.68","Close Price","USD","GOOG.US","stooq.com"
"2022-01-03","178.268","Close Price","USD","AAPL.US","stooq.com"
"2022-01-03","338.54","Close Price","USD","META.US","stooq.com"
"2022-01-03","326.288","Close Price","USD","MSFT.US","stooq.com"
"2022-01-03","170.404","Close Price","USD","AMZN.US","stooq.com"
"2022-01-03","145.074","Close Price","USD","GOOG.US","stooq.com"
"2022-01-04","336.53","Close Price","USD","META.US","stooq.com"
"2022-01-04","320.692","Close Price","USD","MSFT.US","stooq.com"
"2022-01-04","176.011","Close Price","USD","AAPL.US","stooq.com"
"2022-01-04","167.522","Close Price","USD","AMZN.US","stooq.com"
"2022-01-04","144.416","Close Price","USD","GOOG.US","stooq.com"
"2022-01-05","171.326","Close Price","USD","AAPL.US","stooq.com"
"2022-01-05","324.17","Close Price","USD","META.US","stooq.com"
"2022-01-05","137.654","Close Price","USD","GOOG.US","stooq.com"
"2022-01-05","164.357","Close Price","USD","AMZN.US","stooq.com"
"2022-01-05","308.386","Close Price","USD","MSFT.US","stooq.com"
"2022-01-06","163.254","Close Price","USD","AMZN.US","stooq.com"
"2022-01-06","332.46","Close Price","USD","META.US","stooq.com"
"2022-01-06","168.467","Close Price","USD","AAPL.US","stooq.com"
"2022-01-06","137.551","Close Price","USD","GOOG.US","stooq.com"
"2022-01-06","305.942","Close Price","USD","MSFT.US","stooq.com"
"2022-01-07","306.1","Close Price","USD","MSFT.US","stooq.com"
"2022-01-07","331.79","Close Price","USD","META.US","stooq.com"
"2022-01-07","137.004","Close Price","USD","GOOG.US","stooq.com"
"2022-01-07","168.635","Close Price","USD","AAPL.US","stooq.com"
"2022-01-07","162.554","Close Price","USD","AMZN.US","stooq.com"
"2022-01-10","168.655","Close Price","USD","AAPL.US","stooq.com"
"2022-01-10","138.574","Close Price","USD","GOOG.US","stooq.com"
"2022-01-10","328.07","Close Price","USD","META.US","stooq.com"
"2022-01-10","306.324","Close Price","USD","MSFT.US","stooq.com"
"2022-01-10","161.486","Close Price","USD","AMZN.US","stooq.com"
"2022-01-11","307.018","Close Price","USD","MSFT.US","stooq.com"
"2022-01-11","140.017","Close Price","USD","GOOG.US","stooq.com"
"2022-01-11","165.362","Close Price","USD","AMZN.US","stooq.com"
"2022-01-11","334.37","Close Price","USD","META.US","stooq.com"
"2022-01-11","171.482","Close Price","USD","AAPL.US","stooq.com"
"2022-01-12","333.26","Close Price","USD","META.US","stooq.com"
"2022-01-12","165.207","Close Price","USD","AMZN.US","stooq.com"
"2022-01-12","310.221","Close Price","USD","MSFT.US","stooq.com"
"2022-01-12","171.923","Close Price","USD","AAPL.US","stooq.com"
"2022-01-12","141.648","Close Price","USD","GOOG.US","stooq.com"
"2022-01-13","326.48","Close Price","USD","META.US","stooq.com"
"2022-01-13","168.655","Close Price","USD","AAPL.US","stooq.com"
"2022-01-13","161.214","Close Price","USD","AMZN.US","stooq.com"
"2022-01-13","139.131","Close Price","USD","GOOG.US","stooq.com"
"2022-01-13","297.093","Close Price","USD","MSFT.US","stooq.com"
"2022-01-14","331.9","Close Price","USD","META.US","stooq.com"
"2022-01-14","169.521","Close Price","USD","AAPL.US","stooq.com"
"2022-01-14","302.36","Close Price","USD","MSFT.US","stooq.com"
"2022-01-14","162.138","Close Price","USD","AMZN.US","stooq.com"
"2022-01-14","139.786","Close Price","USD","GOOG.US","stooq.com"
"2022-01-18","295.004","Close Price","USD","MSFT.US","stooq.com"
"2022-01-18","158.918","Close Price","USD","AMZN.US","stooq.com"
"2022-01-18","136.29","Close Price","USD","GOOG.US","stooq.com"
"2022-01-18","166.306","Close Price","USD","AAPL.US","stooq.com"
"2022-01-18","318.15","Close Price","USD","META.US","stooq.com"
"2022-01-19","319.59","Close Price","USD","META.US","stooq.com"
"2022-01-19","295.657","Close Price","USD","MSFT.US","stooq.com"
"2022-01-19","156.299","Close Price","USD","AMZN.US","stooq.com"
"2022-01-19","135.652","Close Price","USD","GOOG.US","stooq.com"
"2022-01-19","162.819","Close Price","USD","AAPL.US","stooq.com"
"2022-01-20","161.13","Close Price","USD","AAPL.US","stooq.com"
"2022-01-20","151.668","Close Price","USD","AMZN.US","stooq.com"
